scenario,budget_level,clients_read,engine,embedding_model,run_id,timestamp_utc,repeat_idx,engine_version,dataset_bundle,dataset_hash,seed,clients_write,quality_target,search_params_json,recall_at_10,ndcg_at_10,mrr_at_10,p50_ms,p95_ms,p99_ms,qps,rhu_h,sla_threshold_ms,sla_violation_rate,errors,rtt_baseline_ms_p50,rtt_baseline_ms_p99,task_cost_est,freshness_hit_at_1s,freshness_hit_at_5s,stale_answer_rate_at_5s,p95_visibility_latency_ms,evidence_coverage_at_10,setup_elapsed_s,warmup_target_s,warmup_elapsed_s,warmup_requests,measure_target_s,measure_elapsed_s,measure_requests,export_elapsed_s,resource_cpu_vcpu,resource_gpu_count,resource_ram_gib,resource_disk_tb,rhu_rate,__run_path,__meta_run_id,__meta_config_fingerprint,__meta_ground_truth_source,__meta_ground_truth_metric,__meta_ground_truth_engine,__meta_ground_truth_k,__meta_profile,__meta_budget_level,__meta_embedding_model,__meta_embedding_dim,__meta_c_llm_in,__search_payload,profile,primary_quality_metric,primary_quality_value,observation_path,evidence_coverage_at_5,evidence_coverage_at_20,avg_retrieved_input_tokens,retrieval_cost_est,embedding_cost_est,llm_context_cost_est,event_count,overlap_skipped_event_count,budget_sort,rank_within_budget
s2_streaming_memory,b2,8,lancedb-inproc,BAAI/bge-base-en-v1.5,run-ac2cb9fa64-r0-c8-t25-portable_s2,2026-04-27T11:25:44+00:00,0,local,D4,portable-s2-unresolved,42,2,0.25,"{""avg_retrieved_input_tokens"": 1883.7371364653243, ""budget_level"": ""b2"", ""c_llm_in"": 0.15, ""embedding_cost_est"": 0.0, ""embedding_dim"": 768, ""embedding_model"": ""BAAI/bge-base-en-v1.5"", ""event_count"": 500, ""freshness_floor_for_budget"": 0.8, ""freshness_hit_at_1s"": 0.846, ""freshness_hit_at_5s"": 0.846, ""llm_context_cost_est"": 282.5605704697986, ""overlap_skipped_event_count"": 0, ""p95_visibility_latency_ms"": 5000.0, ""primary_quality_metric"": ""ndcg_at_10"", ""primary_quality_value"": 0.5268284656504536, ""profile"": ""portable-agentic"", ""retrieval_cost_est"": 1.4976412555056474e-07, ""search_params"": {""hnsw_ef"": 32}, ""stale_answer_rate_at_5s"": 0.15400000000000003, ""task_cost_est"": 282.5605706195627}",0.6235764887610525,0.5268284656504536,0.5555546678029899,152.9853125102818,177.33902660547753,219.40236003836586,48.44313208769956,0.00013388912824220488,120.0,0.959731543624161,0,0.00016600824892520905,0.0003344053402543064,282.5605706195627,0.846,0.846,0.15400000000000003,5000.0,,3774.6341947499895,30,19.728515625,894,60,18.454628375009634,894,4.091550791985355,10.0,0.0,0.14448165893554688,0.00018252552399644628,0.026118155937761383,/Volumes/Max/AI/Project/MaxionBench/artifacts/runs/portable/b2/s2_streaming_memory__bge-base-en-v1-5/lancedb_inproc,run-ac2cb9fa64-r0-c8-t25-portable_s2,ac2cb9fa64032fa9ab56eb397919f45fbe160e10642d15a0bcfde569fa4cb830,portable_text_qrels_plus_streaming_events,ndcg_at_10,processed_text_qrels,10.0,portable-agentic,b2,BAAI/bge-base-en-v1.5,768.0,0.15,"{'avg_retrieved_input_tokens': 1883.7371364653243, 'budget_level': 'b2', 'c_llm_in': 0.15, 'embedding_cost_est': 0.0, 'embedding_dim': 768, 'embedding_model': 'BAAI/bge-base-en-v1.5', 'event_count': 500, 'freshness_floor_for_budget': 0.8, 'freshness_hit_at_1s': 0.846, 'freshness_hit_at_5s': 0.846, 'llm_context_cost_est': 282.5605704697986, 'overlap_skipped_event_count': 0, 'p95_visibility_latency_ms': 5000.0, 'primary_quality_metric': 'ndcg_at_10', 'primary_quality_value': 0.5268284656504536, 'profile': 'portable-agentic', 'retrieval_cost_est': 1.4976412555056474e-07, 'search_params': {'hnsw_ef': 32}, 'stale_answer_rate_at_5s': 0.15400000000000003, 'task_cost_est': 282.5605706195627}",portable-agentic,ndcg_at_10,0.5268284656504536,,,,,,,,500.0,0.0,2,7.0
s2_streaming_memory,b2,8,qdrant,BAAI/bge-base-en-v1.5,run-c74661432d-r0-c8-t25-portable_s2,2026-04-27T19:30:09+00:00,0,server,D4,portable-s2-unresolved,42,2,0.25,"{""avg_retrieved_input_tokens"": 1885.7382550335572, ""budget_level"": ""b2"", ""c_llm_in"": 0.15, ""embedding_cost_est"": 0.0, ""embedding_dim"": 768, ""embedding_model"": ""BAAI/bge-base-en-v1.5"", ""event_count"": 500, ""freshness_floor_for_budget"": 0.8, ""freshness_hit_at_1s"": 0.846, ""freshness_hit_at_5s"": 0.846, ""llm_context_cost_est"": 282.86073825503354, ""overlap_skipped_event_count"": 0, ""p95_visibility_latency_ms"": 5000.0, ""primary_quality_metric"": ""ndcg_at_10"", ""primary_quality_value"": 0.5262230424913925, ""profile"": ""portable-agentic"", ""retrieval_cost_est"": 9.200446570053608e-09, ""search_params"": {""hnsw_ef"": 64}, ""stale_answer_rate_at_5s"": 0.15400000000000003, ""task_cost_est"": 282.860738264234}",0.6218986364120592,0.5262230424913925,0.5556665246262562,7.632917026057839,9.74010231439024,10.48850784311071,786.2440416578766,8.225199233627926e-06,120.0,0.0,0,4.6800829586572945,8.768974582199005,282.860738264234,0.846,0.846,0.15400000000000003,5000.0,,2556.263004791923,30,1.171043665963225,894,60,1.1370515420567244,894,4.082976957899518,10.0,0.0,0.0,0.0,0.026041666666666668,/Volumes/Max/AI/Project/MaxionBench/artifacts/runs/portable/b2/s2_streaming_memory__bge-base-en-v1-5/qdrant,run-c74661432d-r0-c8-t25-portable_s2,c74661432d9c6a48ff1bb8c269a029e1dd75851b62342442d668a2840b9fae3b,portable_text_qrels_plus_streaming_events,ndcg_at_10,processed_text_qrels,10.0,portable-agentic,b2,BAAI/bge-base-en-v1.5,768.0,0.15,"{'avg_retrieved_input_tokens': 1885.7382550335572, 'budget_level': 'b2', 'c_llm_in': 0.15, 'embedding_cost_est': 0.0, 'embedding_dim': 768, 'embedding_model': 'BAAI/bge-base-en-v1.5', 'event_count': 500, 'freshness_floor_for_budget': 0.8, 'freshness_hit_at_1s': 0.846, 'freshness_hit_at_5s': 0.846, 'llm_context_cost_est': 282.86073825503354, 'overlap_skipped_event_count': 0, 'p95_visibility_latency_ms': 5000.0, 'primary_quality_metric': 'ndcg_at_10', 'primary_quality_value': 0.5262230424913925, 'profile': 'portable-agentic', 'retrieval_cost_est': 9.200446570053608e-09, 'search_params': {'hnsw_ef': 64}, 'stale_answer_rate_at_5s': 0.15400000000000003, 'task_cost_est': 282.860738264234}",portable-agentic,ndcg_at_10,0.5262230424913925,,,,,,,,500.0,0.0,2,8.0
s3_multi_hop,b0,1,pgvector,BAAI/bge-base-en-v1.5,run-c44994d2d8-r0-c1-t30-portable_s3,2026-04-26T12:35:21+00:00,0,postgres16-pgvector,HOTPOT_PORTABLE,portable-s3-hotpotqa-dev-distractor,42,0,0.3,"{""avg_retrieved_input_tokens"": 854.6666666666666, ""budget_level"": ""b0"", ""c_llm_in"": 0.15, ""embedding_cost_est"": 0.0, ""embedding_dim"": 768, ""embedding_model"": ""BAAI/bge-base-en-v1.5"", ""evidence_coverage_at_10"": 0.9074074074074074, ""evidence_coverage_at_20"": 0.9320987654320988, ""evidence_coverage_at_5"": 0.8395061728395061, ""llm_context_cost_est"": 128.2, ""primary_quality_metric"": ""evidence_coverage@10"", ""primary_quality_value"": 0.9074074074074074, ""profile"": ""portable-agentic"", ""retrieval_cost_est"": 9.009300634201382e-08, ""search_params"": {""ivfflat_probes"": 64}, ""task_cost_est"": 128.200000090093}",0.9074074074074074,0.8592692933741202,0.9437585733882031,121.18229200132191,130.7396669872105,161.12532503902935,8.084238429566495,7.2975335137031194e-06,150.0,0.012345679012345678,0,0.3888955106958747,0.6520430592354386,128.200000090093,,,,,0.9074074074074074,46.988618916948326,10,10.041517832898535,75,10,10.019496666966006,81,3.9756459580967203,1.0,0.0,0.0,0.0005478411912918091,0.00262200003877903,/Volumes/Max/AI/Project/MaxionBench/artifacts/runs/portable/b0/s3_multi_hop__bge-base-en-v1-5/pgvector,run-c44994d2d8-r0-c1-t30-portable_s3,c44994d2d8aae4b6583f8c738b92c8cdaf69bc1eab9a8b3dc5303c63c9cb343d,hotpot_portable_supporting_facts,evidence_coverage@10,hotpot_portable_qrels,10.0,portable-agentic,b0,BAAI/bge-base-en-v1.5,768.0,0.15,"{'avg_retrieved_input_tokens': 854.6666666666666, 'budget_level': 'b0', 'c_llm_in': 0.15, 'embedding_cost_est': 0.0, 'embedding_dim': 768, 'embedding_model': 'BAAI/bge-base-en-v1.5', 'evidence_coverage_at_10': 0.9074074074074074, 'evidence_coverage_at_20': 0.9320987654320988, 'evidence_coverage_at_5': 0.8395061728395061, 'llm_context_cost_est': 128.2, 'primary_quality_metric': 'evidence_coverage@10', 'primary_quality_value': 0.9074074074074074, 'profile': 'portable-agentic', 'retrieval_cost_est': 9.009300634201382e-08, 'search_params': {'ivfflat_probes': 64}, 'task_cost_est': 128.200000090093}",portable-agentic,evidence_coverage@10,0.9074074074074074,,,,,,,,,,0,1.0
s3_multi_hop,b0,1,lancedb-inproc,BAAI/bge-small-en-v1.5,run-418a2577c7-r0-c1-t30-portable_s3,2026-04-26T12:49:57+00:00,0,local,HOTPOT_PORTABLE,portable-s3-hotpotqa-dev-distractor,42,0,0.3,"{""avg_retrieved_input_tokens"": 858.8230452674898, ""budget_level"": ""b0"", ""c_llm_in"": 0.15, ""embedding_cost_est"": 0.0, ""embedding_dim"": 384, ""embedding_model"": ""BAAI/bge-small-en-v1.5"", ""evidence_coverage_at_10"": 0.8662551440329218, ""evidence_coverage_at_20"": 0.8930041152263375, ""evidence_coverage_at_5"": 0.8065843621399177, ""llm_context_cost_est"": 128.82345679012346, ""primary_quality_metric"": ""evidence_coverage@10"", ""primary_quality_value"": 0.8662551440329218, ""profile"": ""portable-agentic"", ""retrieval_cost_est"": 1.518318736543498e-08, ""search_params"": {""hnsw_ef"": 32}, ""task_cost_est"": 128.82345680530665}",0.8662551440329218,0.8184358826107041,0.9172235286432818,19.20056197559461,28.672448243014514,39.728104474488624,48.57276605600044,7.3790290596014e-06,150.0,0.0,0,0.000125030055642128,0.0002080341801047325,128.82345680530665,,,,,0.8662551440329218,24.40372291696258,10,10.034903166000731,691,10,10.005606834078208,486,3.958226458984427,1.0,0.0,0.0953221321105957,0.0001305966152358451,0.0026549618683885017,/Volumes/Max/AI/Project/MaxionBench/artifacts/runs/portable/b0/s3_multi_hop__bge-small-en-v1-5/lancedb_inproc,run-418a2577c7-r0-c1-t30-portable_s3,418a2577c791289425f361e358fdd43d0e5571b240b83acd46c49812c923721d,hotpot_portable_supporting_facts,evidence_coverage@10,hotpot_portable_qrels,10.0,portable-agentic,b0,BAAI/bge-small-en-v1.5,384.0,0.15,"{'avg_retrieved_input_tokens': 858.8230452674898, 'budget_level': 'b0', 'c_llm_in': 0.15, 'embedding_cost_est': 0.0, 'embedding_dim': 384, 'embedding_model': 'BAAI/bge-small-en-v1.5', 'evidence_coverage_at_10': 0.8662551440329218, 'evidence_coverage_at_20': 0.8930041152263375, 'evidence_coverage_at_5': 0.8065843621399177, 'llm_context_cost_est': 128.82345679012346, 'primary_quality_metric': 'evidence_coverage@10', 'primary_quality_value': 0.8662551440329218, 'profile': 'portable-agentic', 'retrieval_cost_est': 1.518318736543498e-08, 'search_params': {'hnsw_ef': 32}, 'task_cost_est': 128.82345680530665}",portable-agentic,evidence_coverage@10,0.8662551440329218,,,,,,,,,,0,2.0
s3_multi_hop,b0,1,lancedb-inproc,BAAI/bge-base-en-v1.5,run-cdadc086f6-r0-c1-t30-portable_s3,2026-04-26T12:31:45+00:00,0,local,HOTPOT_PORTABLE,portable-s3-hotpotqa-dev-distractor,42,0,0.3,"{""avg_retrieved_input_tokens"": 861.8636363636364, ""budget_level"": ""b0"", ""c_llm_in"": 0.15, ""embedding_cost_est"": 0.0, ""embedding_dim"": 768, ""embedding_model"": ""BAAI/bge-base-en-v1.5"", ""evidence_coverage_at_10"": 0.8545454545454545, ""evidence_coverage_at_20"": 0.8852272727272728, ""evidence_coverage_at_5"": 0.8056818181818182, ""llm_context_cost_est"": 129.27954545454546, ""primary_quality_metric"": ""evidence_coverage@10"", ""primary_quality_value"": 0.8545454545454545, ""profile"": ""portable-agentic"", ""retrieval_cost_est"": 1.7095171391659763e-08, ""search_params"": {""hnsw_ef"": 32}, ""task_cost_est"": 129.27954547164063}",0.8545454545454545,0.8152707407160511,0.9109523809523808,21.81039605056867,27.071704517584287,34.07700378447772,43.94574403469119,7.521875412330296e-06,150.0,0.0,0,0.00016600824892520905,0.0002094905357807871,129.27954547164063,,,,,0.8545454545454545,28.800366041017696,10,10.014389459043741,478,10,10.012346125091426,440,3.991090166964568,1.0,0.0,0.1906442642211914,0.00022368485497281654,0.0027045360943454,/Volumes/Max/AI/Project/MaxionBench/artifacts/runs/portable/b0/s3_multi_hop__bge-base-en-v1-5/lancedb_inproc,run-cdadc086f6-r0-c1-t30-portable_s3,cdadc086f6c1107791508efa32f51c336d04bad5d22fc844f27bc98d3d844561,hotpot_portable_supporting_facts,evidence_coverage@10,hotpot_portable_qrels,10.0,portable-agentic,b0,BAAI/bge-base-en-v1.5,768.0,0.15,"{'avg_retrieved_input_tokens': 861.8636363636364, 'budget_level': 'b0', 'c_llm_in': 0.15, 'embedding_cost_est': 0.0, 'embedding_dim': 768, 'embedding_model': 'BAAI/bge-base-en-v1.5', 'evidence_coverage_at_10': 0.8545454545454545, 'evidence_coverage_at_20': 0.8852272727272728, 'evidence_coverage_at_5': 0.8056818181818182, 'llm_context_cost_est': 129.27954545454546, 'primary_quality_metric': 'evidence_coverage@10', 'primary_quality_value': 0.8545454545454545, 'profile': 'portable-agentic', 'retrieval_cost_est': 1.7095171391659763e-08, 'search_params': {'hnsw_ef': 32}, 'task_cost_est': 129.27954547164063}",portable-agentic,evidence_coverage@10,0.8545454545454545,,,,,,,,,,0,3.0
s3_multi_hop,b0,1,faiss-cpu,BAAI/bge-small-en-v1.5,run-dcaec7b236-r0-c1-t30-portable_s3,2026-04-26T12:47:29+00:00,0,cpu,HOTPOT_PORTABLE,portable-s3-hotpotqa-dev-distractor,42,0,0.3,"{""avg_retrieved_input_tokens"": 862.4090202177294, ""budget_level"": ""b0"", ""c_llm_in"": 0.15, ""embedding_cost_est"": 0.0, ""embedding_dim"": 384, ""embedding_model"": ""BAAI/bge-small-en-v1.5"", ""evidence_coverage_at_10"": 0.8532918610679109, ""evidence_coverage_at_20"": 0.8881544841886988, ""evidence_coverage_at_5"": 0.7991187143597719, ""llm_context_cost_est"": 129.36135303265942, ""primary_quality_metric"": ""evidence_coverage@10"", ""primary_quality_value"": 0.8532918610679109, ""profile"": ""portable-agentic"", ""retrieval_cost_est"": 1.9123073308048876e-09, ""search_params"": {""hnsw_ef"": 64}, ""task_cost_est"": 129.36135303457172}",0.8532918610679109,0.811092362347773,0.9146114649419471,2.407937543466687,3.3320580550935106,5.3240503231063485,385.77691449353557,7.377681682245257e-06,150.0,0.0,0,0.011791940778493881,0.012625008821487427,129.36135303457172,,,,,0.8532918610679109,22.45228624995798,10,10.00153291609604,3710,10,10.000598415965214,3858,4.08440004196018,1.0,0.0,0.09929388761520386,9.696668712422252e-05,0.0026558064779086026,/Volumes/Max/AI/Project/MaxionBench/artifacts/runs/portable/b0/s3_multi_hop__bge-small-en-v1-5/faiss_cpu,run-dcaec7b236-r0-c1-t30-portable_s3,dcaec7b23678f0a83cba4f4613cdf46e1acfa3a02db0d1e033971c5fe751b9b3,hotpot_portable_supporting_facts,evidence_coverage@10,hotpot_portable_qrels,10.0,portable-agentic,b0,BAAI/bge-small-en-v1.5,384.0,0.15,"{'avg_retrieved_input_tokens': 862.4090202177294, 'budget_level': 'b0', 'c_llm_in': 0.15, 'embedding_cost_est': 0.0, 'embedding_dim': 384, 'embedding_model': 'BAAI/bge-small-en-v1.5', 'evidence_coverage_at_10': 0.8532918610679109, 'evidence_coverage_at_20': 0.8881544841886988, 'evidence_coverage_at_5': 0.7991187143597719, 'llm_context_cost_est': 129.36135303265942, 'primary_quality_metric': 'evidence_coverage@10', 'primary_quality_value': 0.8532918610679109, 'profile': 'portable-agentic', 'retrieval_cost_est': 1.9123073308048876e-09, 'search_params': {'hnsw_ef': 64}, 'task_cost_est': 129.36135303457172}",portable-agentic,evidence_coverage@10,0.8532918610679109,,,,,,,,,,0,4.0
s3_multi_hop,b0,1,qdrant,BAAI/bge-small-en-v1.5,run-2936b040f4-r0-c1-t30-portable_s3,2026-04-26T12:57:30+00:00,0,server,HOTPOT_PORTABLE,portable-s3-hotpotqa-dev-distractor,42,0,0.3,"{""avg_retrieved_input_tokens"": 869.7208911307272, ""budget_level"": ""b0"", ""c_llm_in"": 0.15, ""embedding_cost_est"": 0.0, ""embedding_dim"": 384, ""embedding_model"": ""BAAI/bge-small-en-v1.5"", ""evidence_coverage_at_10"": 0.8108448928121059, ""evidence_coverage_at_20"": 0.8440521227406473, ""evidence_coverage_at_5"": 0.7679697351828499, ""llm_context_cost_est"": 130.45813366960908, ""primary_quality_metric"": ""evidence_coverage@10"", ""primary_quality_value"": 0.8108448928121059, ""profile"": ""portable-agentic"", ""retrieval_cost_est"": 3.040988393203826e-09, ""search_params"": {""hnsw_ef"": 32}, ""task_cost_est"": 130.45813367265006}",0.8108448928121059,0.7775824568468884,0.888131100836019,4.058666992932558,5.561712791677564,6.178227451164269,237.87648491072164,7.234511387431902e-06,150.0,0.0,0,4.646229499485344,7.579842351842672,130.45813367265006,,,,,0.8108448928121059,56.23196654196363,10,10.001477333018556,2407,10,10.000988541985862,2379,4.002884124987759,1.0,0.0,0.0,0.0,0.0026041666666666665,/Volumes/Max/AI/Project/MaxionBench/artifacts/runs/portable/b0/s3_multi_hop__bge-small-en-v1-5/qdrant,run-2936b040f4-r0-c1-t30-portable_s3,2936b040f4c392e8081335c951f6e186a6ae53c321c3377c48ccebd33d6ed822,hotpot_portable_supporting_facts,evidence_coverage@10,hotpot_portable_qrels,10.0,portable-agentic,b0,BAAI/bge-small-en-v1.5,384.0,0.15,"{'avg_retrieved_input_tokens': 869.7208911307272, 'budget_level': 'b0', 'c_llm_in': 0.15, 'embedding_cost_est': 0.0, 'embedding_dim': 384, 'embedding_model': 'BAAI/bge-small-en-v1.5', 'evidence_coverage_at_10': 0.8108448928121059, 'evidence_coverage_at_20': 0.8440521227406473, 'evidence_coverage_at_5': 0.7679697351828499, 'llm_context_cost_est': 130.45813366960908, 'primary_quality_metric': 'evidence_coverage@10', 'primary_quality_value': 0.8108448928121059, 'profile': 'portable-agentic', 'retrieval_cost_est': 3.040988393203826e-09, 'search_params': {'hnsw_ef': 32}, 'task_cost_est': 130.45813367265006}",portable-agentic,evidence_coverage@10,0.8108448928121059,,,,,,,,,,0,5.0
s3_multi_hop,b0,1,faiss-cpu,BAAI/bge-base-en-v1.5,run-b470dff69f-r0-c1-t30-portable_s3,2026-04-26T12:29:05+00:00,0,cpu,HOTPOT_PORTABLE,portable-s3-hotpotqa-dev-distractor,42,0,0.3,"{""avg_retrieved_input_tokens"": 870.7113924050633, ""budget_level"": ""b0"", ""c_llm_in"": 0.15, ""embedding_cost_est"": 0.0, ""embedding_dim"": 768, ""embedding_model"": ""BAAI/bge-base-en-v1.5"", ""evidence_coverage_at_10"": 0.8739602169981917, ""evidence_coverage_at_20"": 0.908499095840868, ""evidence_coverage_at_5"": 0.8200723327305606, ""llm_context_cost_est"": 130.60670886075948, ""primary_quality_metric"": ""evidence_coverage@10"", ""primary_quality_value"": 0.8739602169981917, ""profile"": ""portable-agentic"", ""retrieval_cost_est"": 2.7180147076920216e-09, ""search_params"": {""hnsw_ef"": 64}, ""task_cost_est"": 130.6067088634775}",0.8739602169981917,0.8272639834043197,0.917514567008238,3.5896250046789646,3.744974988512695,4.109716275706892,276.48659731153055,7.51531066676844e-06,150.0,0.0,0,0.01695798709988594,0.01725007314234972,130.6067088634775,,,,,0.8739602169981917,23.18858437507879,10,10.001346042030491,2717,10,10.000484750024043,2765,3.921892415964976,1.0,0.0,0.19461601972579956,0.00019005470676347613,0.0027053806967008613,/Volumes/Max/AI/Project/MaxionBench/artifacts/runs/portable/b0/s3_multi_hop__bge-base-en-v1-5/faiss_cpu,run-b470dff69f-r0-c1-t30-portable_s3,b470dff69fadeef3dcfffa88a3fe24e31dca0faffabb51ee23f583696fb67231,hotpot_portable_supporting_facts,evidence_coverage@10,hotpot_portable_qrels,10.0,portable-agentic,b0,BAAI/bge-base-en-v1.5,768.0,0.15,"{'avg_retrieved_input_tokens': 870.7113924050633, 'budget_level': 'b0', 'c_llm_in': 0.15, 'embedding_cost_est': 0.0, 'embedding_dim': 768, 'embedding_model': 'BAAI/bge-base-en-v1.5', 'evidence_coverage_at_10': 0.8739602169981917, 'evidence_coverage_at_20': 0.908499095840868, 'evidence_coverage_at_5': 0.8200723327305606, 'llm_context_cost_est': 130.60670886075948, 'primary_quality_metric': 'evidence_coverage@10', 'primary_quality_value': 0.8739602169981917, 'profile': 'portable-agentic', 'retrieval_cost_est': 2.7180147076920216e-09, 'search_params': {'hnsw_ef': 64}, 'task_cost_est': 130.6067088634775}",portable-agentic,evidence_coverage@10,0.8739602169981917,,,,,,,,,,0,6.0
s3_multi_hop,b0,1,qdrant,BAAI/bge-base-en-v1.5,run-00c237c3ac-r0-c1-t30-portable_s3,2026-04-26T12:41:14+00:00,0,server,HOTPOT_PORTABLE,portable-s3-hotpotqa-dev-distractor,42,0,0.3,"{""avg_retrieved_input_tokens"": 871.8305519897305, ""budget_level"": ""b0"", ""c_llm_in"": 0.15, ""embedding_cost_est"": 0.0, ""embedding_dim"": 768, ""embedding_model"": ""BAAI/bge-base-en-v1.5"", ""evidence_coverage_at_10"": 0.8438168592212237, ""evidence_coverage_at_20"": 0.8774069319640565, ""evidence_coverage_at_5"": 0.79204107830552, ""llm_context_cost_est"": 130.77458279845956, ""primary_quality_metric"": ""evidence_coverage@10"", ""primary_quality_value"": 0.8438168592212237, ""profile"": ""portable-agentic"", ""retrieval_cost_est"": 3.096379055596443e-09, ""search_params"": {""hnsw_ef"": 32}, ""task_cost_est"": 130.77458280155594}",0.8438168592212237,0.8019876272108227,0.8982423878123492,4.171708016656339,5.2887002006173125,5.805781898088752,233.62114800582384,7.236237852928888e-06,150.0,0.0,0,4.687145468778908,7.392609976232051,130.77458280155594,,,,,0.8438168592212237,78.39927404199261,10,10.00354983296711,2315,10,10.003375207888894,2337,3.999403915950097,1.0,0.0,0.0,0.0,0.0026041666666666665,/Volumes/Max/AI/Project/MaxionBench/artifacts/runs/portable/b0/s3_multi_hop__bge-base-en-v1-5/qdrant,run-00c237c3ac-r0-c1-t30-portable_s3,00c237c3ac0cf19fab70e3da2b29e5949d2995981924519c1f22bfcb85bc48b2,hotpot_portable_supporting_facts,evidence_coverage@10,hotpot_portable_qrels,10.0,portable-agentic,b0,BAAI/bge-base-en-v1.5,768.0,0.15,"{'avg_retrieved_input_tokens': 871.8305519897305, 'budget_level': 'b0', 'c_llm_in': 0.15, 'embedding_cost_est': 0.0, 'embedding_dim': 768, 'embedding_model': 'BAAI/bge-base-en-v1.5', 'evidence_coverage_at_10': 0.8438168592212237, 'evidence_coverage_at_20': 0.8774069319640565, 'evidence_coverage_at_5': 0.79204107830552, 'llm_context_cost_est': 130.77458279845956, 'primary_quality_metric': 'evidence_coverage@10', 'primary_quality_value': 0.8438168592212237, 'profile': 'portable-agentic', 'retrieval_cost_est': 3.096379055596443e-09, 'search_params': {'hnsw_ef': 32}, 'task_cost_est': 130.77458280155594}",portable-agentic,evidence_coverage@10,0.8438168592212237,,,,,,,,,,0,7.0
s3_multi_hop,b0,1,pgvector,BAAI/bge-small-en-v1.5,run-8e38d66de2-r0-c1-t30-portable_s3,2026-04-26T12:53:00+00:00,0,postgres16-pgvector,HOTPOT_PORTABLE,portable-s3-hotpotqa-dev-distractor,42,0,0.3,"{""avg_retrieved_input_tokens"": 878.1381578947369, ""budget_level"": ""b0"", ""c_llm_in"": 0.15, ""embedding_cost_est"": 0.0, ""embedding_dim"": 384, ""embedding_model"": ""BAAI/bge-small-en-v1.5"", ""evidence_coverage_at_10"": 0.8421052631578947, ""evidence_coverage_at_20"": 0.8717105263157895, ""evidence_coverage_at_5"": 0.8026315789473685, ""llm_context_cost_est"": 131.72072368421053, ""primary_quality_metric"": ""evidence_coverage@10"", ""primary_quality_value"": 0.8421052631578947, ""profile"": ""portable-agentic"", ""retrieval_cost_est"": 4.782642003345437e-08, ""search_params"": {""ivfflat_probes"": 64}, ""task_cost_est"": 131.72072373203696}",0.8421052631578947,0.7807356976933952,0.8605341478696742,65.11691701598465,70.99546474055386,72.5162973604165,15.171598514230029,7.269615845085064e-06,150.0,0.0,0,0.33079145941883326,0.5483620066661387,131.72072373203696,,,,,0.8421052631578947,38.43808875000104,10,10.019067125045694,135,10,10.018720166990533,152,3.9177886249963194,1.0,0.0,0.0,0.00024591386318206787,0.002612171675233791,/Volumes/Max/AI/Project/MaxionBench/artifacts/runs/portable/b0/s3_multi_hop__bge-small-en-v1-5/pgvector,run-8e38d66de2-r0-c1-t30-portable_s3,8e38d66de2f818d035a1959f7276b54eae27cf098acd2805e9046c6956be1770,hotpot_portable_supporting_facts,evidence_coverage@10,hotpot_portable_qrels,10.0,portable-agentic,b0,BAAI/bge-small-en-v1.5,384.0,0.15,"{'avg_retrieved_input_tokens': 878.1381578947369, 'budget_level': 'b0', 'c_llm_in': 0.15, 'embedding_cost_est': 0.0, 'embedding_dim': 384, 'embedding_model': 'BAAI/bge-small-en-v1.5', 'evidence_coverage_at_10': 0.8421052631578947, 'evidence_coverage_at_20': 0.8717105263157895, 'evidence_coverage_at_5': 0.8026315789473685, 'llm_context_cost_est': 131.72072368421053, 'primary_quality_metric': 'evidence_coverage@10', 'primary_quality_value': 0.8421052631578947, 'profile': 'portable-agentic', 'retrieval_cost_est': 4.782642003345437e-08, 'search_params': {'ivfflat_probes': 64}, 'task_cost_est': 131.72072373203696}",portable-agentic,evidence_coverage@10,0.8421052631578947,,,,,,,,,,0,8.0
